id,text,class,filtered_sentence
2435,"'එහිදී වඩා ත් ආන්දෝලනයකට තුඩු දී ඇත්තේ, ඒ සඳහා රංගනයෙන් දායක වී සිටින බොලිවුඩ් නිළි දීපිකා පාදුකෝන් ය.'",Education,එහිද ත් අන්දෝලනයක තුඩ ඇත්ත රංගන දා වී සිටි බොලිවුඩ නිලි දීපි පාදුකෝ
2436,"'“My Choice” යනුවෙන් නම් කර ඇති එම වීඩියෝ පටයෙහි අන්තර්ගත වනුයේ, කාන්තාවකට කැමති ඕනෑ ම දෙයක් කිරීම සඳහා නිදහසක් ඇති බව ය.'",Education,යනු කර වීඩි පට අන්තර්ගත වනු කාන්තාවක කැම ඔනෑ දෙය කිරී නිදහස
2437,'කාන්තාවන්ගේ සංස්කෘතික සීමා පිළිබඳව වැඩි අවධානයක් සහිත රටක් වන ඉන්දියාව තුළ මෙම වීඩියෝව දැඩි ආන්දෝලනයට ලක්ව ඇතැයි මාධ්\u200dය වාර්තාවල සඳහන් ය.',Education,කාන්තා සංස්කෘතික සීම අවධානය සහිත රට ඉන්දියා වීඩියෝ දැඩි අන්දෝලනය ලක් ඇතැ මාධ් වාර්තා සදහ
2438,'එමෙන් ම දින දෙකක් තුළදී එම වීඩියෝව ලක්ෂ 32කට අධික වාරයක් නරඹා තිබීම ද විශේෂත්වයකි.',Education,එ දින දෙක තුලද වීඩියෝ ලක්ෂ ක අධික වාරය නරබ තිබී විෂේෂත්ව
2439,'මේ දර්ශන ග්\u200dරැෆික් නිර්මාණ හෝ සිහින ලොවක දර්ශන නොවේ.',Education,දර්ෂ ග්රැෆි නිර්මාන හෝ සිහි ලො දර්ෂ නො
2440,"'මේ, පෘථිවිය විචිත්\u200dරවත් කරමින් නිර්මාණය වූ සැබෑ දර්ශන පෙළකි.'",Education,පෘථිව විචිත්ර කර නිර්මාන වූ සැබෑ දර්ෂ පෙල
2441,'ලොව විචිත්\u200dරවත් ම ස්ථාන 10ක් මෙහි දැක්වේ.',Education,ලොව විචිත්ර ස්ථා  දැක්
2442,"'1', 'ලැවෙන්ඩර් උයන – ප්\u200dරංශය (Lavender Fields, France)'",Education,ලැවෙන්ඩර උයන  ප්රංෂ
2443,'ප්\u200dරංශයේ පිහිටි මෙම ලැවෙන්ඩර් උයන ග්\u200dරීෂ්ම ඍතුවේදී මල් පිපුණු පසු දැක්වෙන්නේ මෙසේ ය.',Education,ප්රංෂ පිහිටි ලැවෙන්ඩර උයන ග්රීෂ් ඍතුවේද මල් පිප පසු දැක්වෙ
2444,"'2', 'ප්\u200dරොසිඩා – ඉතාලිය (Procida, Italy)'",Education,ප්රොසිඩ  ඉතාල
2445,'ඉතාලියට අයත් මෙම කුඩා දූපතෙහි නානාප්\u200dරකාර වර්ණයෙන් යුත් නිවාසවල පැහැයෙන් මධ්\u200dයධරණී මුහුද ද විචිත්\u200dරවත්ව දිස්වේ.',Education,ඉතාලිය අ කුඩ දූපත නානාප්රකාර වර්න යු නිවාස පැහැ මධ්යධරන මුහු විචිත්රවත් දිස්
2446,"'3', 'කැනෝ ක්\u200dරිස්ටල්ස් නදිය – කොලොම්බියාව (Caño Cristales River, Colombia)'",Education,කැන ක්රිස්ටල්ස නද  කොලොම්බියා
2447,"'මෙම නදිය විචිත්\u200dරවත්ව දිස්වන්නේ, ඉවුර දෙපස පිහිටි දුර්ලභ පැළෑටිවලින් වැටෙන මල්වල පැහැයෙනි', 'මෙය පාට පහේ නදිය ලෙස ද හැඳින්වේ.'",Education,නද විචිත්රවත් දිස්ව ඉවුර දෙපස පිහිටි දුර්ලබ පැලෑටි වැටෙ මල පැහැයෙ මෙය පාට පහේ නද හැදින්
2449,"'4', 'රෙට්බා ඇළ – සෙනගල් (Lake Retba, Senegal)'",Education,රෙට්බ ඇල  සෙනගල
2450,"'මෙම ඇළෙහි ජලය රෝස පැහැයට හැරී ඇත්තේ, එම ජලයෙහි ඇති මිනිසුන්ට අහිතකර නොවන බැක්ටීරියාවක් හේතුවෙනි.'",Education,ඇල ජලය රෝස පැහැය හැර ඇත්ත ජල මිනිසුන් අහිතකර නොව බැක්ටීරියාව හේතුවෙ
2452,"'5', 'ටියුලිප් උයන – ඕලන්දය (Tulip Fields, Holland)'",Education,ටියුලිප උයන  ඔලන්ද
2453,"'වස්සාන කාලයේ මෙම උයනේ පිපෙන ටියුලිප්, ඩැෆඩිල්ස් සහ හයිසින්ත් මල් යායවල් හේතුවෙන් මෙම විචිත්\u200dර දර්ශනය මැවේ.'",Education,වස්සා කාල උයන පිපෙ ටියුලිප ඩැෆඩිල්ස හයිසින් මල් යාය හේතු විචිත්ර දර්ෂන මැ
2455,"'6', 'ග්\u200dරේට් බැරියර් කොරල් පරය – ඔස්ට්\u200dරේලියාව (Great Barrier Reef, Australia)'",Education,ග්රේට බැරියර කොරල පරය  ඔස්ට්රේලියා
2456,"'මෙම කොරල් පරය ආශ්\u200dරිතව කොරල් විශේෂ 400ක්, මුහුදු ශාක විශේෂ 500ක් සහ මත්ස්\u200dය විශේෂ 1500ක් ඇතැයි විද්\u200dයාඥයෝ පවසති.'",Education,කොරල පරය අෂ්රිත කොරල  මුහුද ෂාක  මත්ස්  ඇතැ විද්යාඥ පවස
2458,"'7', 'ලූපිං – චීනය (Luoping, China)'",Education,ලූපිං  චීන
2459,'නැගෙනහිර චීනයේ කඳුකර ප්\u200dරදේශය ආශ්\u200dරිතව පිහිටි කැනොලා ශාකවල මල් හට ගත් විට මෙම මනෝරම්\u200dය දර්ශනය මැවේ.',Education,නැගෙනහිර චීන කදුකර ප්රදේෂ අෂ්රිත පිහිටි කැනො ෂාක මල් හට ගත් මනෝරම් දර්ෂන මැ
